Order Date,Category,Region,Quantity,Sales,Profit
2020-03-20,Furniture,South,10,4704.59,-572.18
2020-03-21,Technology,South,9,7361.71,1894.96
2020-03-21,Furniture,West,11,2860.11,-140.24
2020-03-21,Furniture,West,10,4382.43,-740.06
2020-03-21,Office Supplies,Central,9,473.03,171.98
2020-03-21,Office Supplies,East,1,81.17,6.55
2020-03-21,Furniture,Central,10,3227.71,-151.06
2020-03-21,Furniture,South,8,1202.21,294.91
2020-03-22,Technology,East,1,450.62,3.34
2020-03-22,Furniture,West,11,5151.76,-511.05
2020-03-22,Office Supplies,West,11,675.6,279.4
2020-03-22,Furniture,South,9,2940.41,593.21
2020-03-23,Furniture,East,8,3453.65,219.84
2020-03-23,Furniture,East,3,150.18,83.83
2020-03-23,Furniture,West,5,2145.73,346.32
2020-03-23,Furniture,East,5,714.84,119.62
2020-03-23,Technology,South,13,8075.99,423.49
2020-03-24,Furniture,East,13,3101.38,-130.13
2020-03-24,Office Supplies,Central,11,597.45,158.17
2020-03-24,Office Supplies,South,2,67.43,12.37
2020-03-24,Office Supplies,West,12,405.66,70.94
2020-03-24,Furniture,Central,8,2194.93,-16.7
2020-03-24,Office Supplies,Central,2,20.0,6.59
2020-03-24,Technology,South,8,3938.93,1090.34
2020-03-25,Technology,East,4,2037.38,264.95
2020-03-25,Office Supplies,West,5,166.04,38.59
2020-03-26,Technology,East,11,7311.53,2153.71
2020-03-26,Furniture,East,14,663.84,131.68
2020-03-26,Office Supplies,South,4,261.87,50.9
2020-03-26,Furniture,East,8,1978.76,-325.44
2020-03-26,Furniture,South,9,2652.19,914.25
2020-03-26,Furniture,South,1,379.67,92.49
2020-03-26,Office Supplies,Central,12,120.0,36.06
2020-03-26,Technology,South,9,6296.96,987.6
2020-03-26,Technology,South,12,8649.31,2140.85
2020-03-26,Furniture,Central,12,2932.6,380.51
2020-03-26,Furniture,East,5,1200.86,-88.57
2020-03-27,Furniture,West,13,3811.23,180.33
2020-03-27,Furniture,South,12,4696.53,-982.26
2020-03-27,Technology,South,13,333.69,134.88
2020-03-27,Technology,South,12,8781.78,1461.06
2020-03-28,Technology,West,3,2266.58,569.08
2020-03-28,Furniture,Central,14,3653.57,1167.26
2020-03-28,Office Supplies,South,12,495.58,133.23
2020-03-28,Office Supplies,Central,7,254.51,105.68
2020-03-28,Office Supplies,East,13,381.91,94.98
2020-03-28,Office Supplies,East,3,187.29,49.27
2020-03-28,Furniture,Central,6,2001.65,400.37
2020-03-28,Office Supplies,Central,10,611.65,172.94
2020-03-28,Technology,Central,8,5362.15,902.33
2020-03-28,Office Supplies,East,4,202.78,20.92
2020-03-29,Office Supplies,South,10,301.31,68.57
2020-03-29,Furniture,Central,9,2404.75,293.6
2020-03-29,Furniture,South,5,1112.87,61.5
2020-03-30,Furniture,West,5,1322.9,110.28
2020-03-30,Furniture,South,2,474.59,162.07
2020-03-30,Technology,Central,4,1525.76,301.58
2020-03-30,Technology,South,6,1924.4,427.08
2020-03-30,Furniture,South,12,3076.34,240.19
2020-03-30,Furniture,West,5,2013.45,442.79
2020-03-31,Technology,East,6,3978.6,776.59
2020-03-31,Furniture,Central,7,2840.72,551.39
2020-03-31,Technology,South,9,4221.63,78.82
2020-03-31,Office Supplies,South,4,243.32,91.47
2020-03-31,Furniture,Central,11,3351.82,1959.54
2020-03-31,Office Supplies,Central,14,920.02,315.15
2020-03-31,Furniture,South,12,4405.84,1787.04
2020-04-01,Furniture,Central,2,772.51,-184.63
2020-04-01,Office Supplies,Central,9,290.86,82.79
2020-04-01,Furniture,West,11,2491.17,608.58
2020-04-01,Office Supplies,East,12,658.93,234.48
2020-04-01,Office Supplies,West,12,595.22,163.81
2020-04-01,Office Supplies,South,2,99.74,29.68
2020-04-02,Furniture,West,14,6310.79,115.27
2020-04-02,Furniture,Central,13,3497.2,898.87
2020-04-02,Technology,Central,12,6179.11,848.37
2020-04-02,Office Supplies,Central,1,68.15,14.83
2020-04-02,Technology,Central,8,5363.85,1283.33
2020-04-02,Furniture,Central,8,3364.65,-293.93
2020-04-02,Technology,South,11,2661.63,708.79
2020-04-03,Office Supplies,Central,9,859.04,334.08
2020-04-03,Office Supplies,South,2,187.09,21.98
2020-04-03,Technology,South,8,2674.98,350.0
2020-04-03,Technology,Central,11,7515.92,1763.6
2020-04-03,Technology,Central,13,5980.18,1640.31
2020-04-03,Technology,South,12,6458.2,1268.18
2020-04-03,Furniture,West,1,261.72,19.7
2020-04-03,Technology,East,13,2166.42,109.46
2020-04-04,Office Supplies,East,5,283.85,73.37
2020-04-04,Furniture,Central,11,2607.81,1060.72
2020-04-04,Furniture,South,1,369.37,90.45
2020-04-04,Furniture,West,11,4967.73,-1001.05
2020-04-04,Furniture,East,6,1524.31,421.6
2020-04-04,Technology,Central,11,7642.2,1756.79
2020-04-04,Office Supplies,South,11,450.28,212.46
2020-04-05,Technology,South,13,3690.94,303.61
2020-04-05,Furniture,South,9,4242.18,-950.18
2020-04-05,Office Supplies,West,5,155.0,37.93
2020-04-05,Furniture,Central,9,1993.59,457.84
2020-04-06,Furniture,Central,5,1259.58,301.33
2020-04-06,Furniture,Central,10,4097.48,-550.65
2020-04-06,Office Supplies,Central,12,545.28,86.86
2020-04-06,Furniture,West,9,2044.85,59.33
2020-04-06,Office Supplies,Central,3,199.66,76.74
2020-04-06,Office Supplies,South,7,171.17,66.94
2020-04-06,Furniture,West,10,1335.33,212.65
2020-04-06,Office Supplies,West,13,1026.17,332.89
2020-04-06,Office Supplies,Central,2,146.69,67.31
2020-04-06,Furniture,South,5,1561.76,88.48
2020-04-06,Furniture,West,11,2083.03,-290.04
2020-04-06,Technology,South,14,11156.66,5456.32
2020-04-06,Technology,South,14,9104.38,2534.1
2020-04-07,Office Supplies,South,2,124.32,38.51
2020-04-07,Technology,East,7,3777.75,752.08
2020-04-07,Technology,Central,10,1173.32,121.43
2020-04-07,Office Supplies,South,13,1091.85,283.69
2020-04-07,Furniture,South,11,3209.63,1038.19
2020-04-07,Furniture,West,7,3193.87,624.86
2020-04-07,Office Supplies,South,12,853.46,323.32
2020-04-07,Technology,East,8,4777.9,24.19
2020-04-08,Technology,East,11,6420.48,2183.99
2020-04-08,Technology,West,4,1462.95,305.64
2020-04-08,Technology,Central,12,2587.99,7.58
2020-04-08,Office Supplies,East,5,293.86,47.9
2020-04-09,Technology,Central,6,4022.96,310.1
2020-04-09,Furniture,East,5,1285.7,403.38
2020-04-09,Technology,West,1,354.09,56.36
2020-04-09,Office Supplies,Central,1,49.44,21.58
2020-04-09,Technology,West,12,5651.92,1061.61
2020-04-10,Office Supplies,Central,14,1055.49,185.22
2020-04-10,Furniture,Central,6,1791.15,-281.41
2020-04-10,Furniture,South,9,1563.27,4.65
2020-04-10,Technology,South,12,5273.08,1764.42
2020-04-10,Technology,Central,5,4574.08,494.28
2020-04-10,Office Supplies,Central,14,768.74,211.0
2020-04-10,Office Supplies,South,4,417.75,160.6
2020-04-11,Office Supplies,South,3,207.92,88.08
2020-04-11,Technology,Central,2,1234.58,339.64
2020-04-12,Furniture,Central,1,323.76,-46.02
2020-04-12,Technology,Central,5,1460.78,411.65
2020-04-12,Furniture,West,6,1623.53,-190.87
2020-04-12,Technology,East,2,838.37,225.38
2020-04-13,Office Supplies,West,10,425.86,153.84
2020-04-13,Office Supplies,West,8,319.98,113.02
2020-04-13,Furniture,South,1,241.82,-32.59
2020-04-13,Furniture,Central,11,4448.82,3495.81
2020-04-13,Technology,West,11,4273.52,269.32
2020-04-13,Office Supplies,South,10,737.89,130.78
2020-04-13,Office Supplies,South,14,677.34,-11.54
2020-04-13,Office Supplies,South,14,878.84,163.2
2020-04-14,Office Supplies,South,9,531.17,212.83
2020-04-14,Technology,West,6,1684.47,94.32
2020-04-14,Technology,East,2,1145.54,268.75
2020-04-14,Technology,East,8,6294.68,164.02
2020-04-14,Technology,Central,8,1530.19,454.07
2020-04-14,Office Supplies,South,10,412.97,69.59
2020-04-15,Furniture,East,12,5036.91,1204.12
2020-04-15,Technology,Central,13,8401.59,2176.37
2020-04-15,Technology,South,3,2050.99,88.09
2020-04-15,Office Supplies,West,13,920.34,244.66
2020-04-15,Technology,East,13,4557.23,525.75
2020-04-15,Office Supplies,South,2,31.86,9.38
2020-04-15,Furniture,Central,9,3150.83,-300.94
2020-04-16,Furniture,Central,10,4891.46,783.21
2020-04-16,Office Supplies,West,7,232.93,63.69
2020-04-16,Office Supplies,East,13,241.74,102.31
2020-04-16,Office Supplies,South,7,179.68,33.75
2020-04-16,Furniture,East,2,714.49,164.47
2020-04-16,Furniture,Central,10,4219.53,-341.27
2020-04-16,Technology,East,3,1977.26,401.22
2020-04-16,Technology,Central,1,880.13,210.64
2020-04-16,Technology,West,5,1492.81,323.67
2020-04-17,Furniture,South,9,2229.55,690.72
2020-04-17,Office Supplies,South,6,445.4,87.63
2020-04-17,Furniture,South,4,1343.49,612.76
2020-04-17,Technology,West,1,106.58,5.64
2020-04-17,Furniture,Central,10,2124.16,-129.91
2020-04-17,Technology,West,3,393.72,43.69
2020-04-17,Office Supplies,East,2,149.09,26.68
2020-04-17,Furniture,South,12,2472.04,482.86
2020-04-17,Technology,East,12,7329.94,1015.62
2020-04-18,Furniture,Central,2,1009.96,101.13
2020-04-18,Office Supplies,East,3,234.3,102.41
2020-04-18,Office Supplies,East,3,312.05,91.24
2020-04-18,Furniture,South,11,4413.96,80.19
2020-04-18,Furniture,East,13,2092.71,275.3
2020-04-18,Office Supplies,East,8,471.16,102.45
2020-04-18,Furniture,East,12,3742.31,242.91
2020-04-18,Furniture,South,11,3530.49,-417.75
2020-04-19,Office Supplies,Central,11,1121.44,209.73
2020-04-19,Technology,East,9,2294.04,489.73
2020-04-19,Furniture,East,11,1980.0,-4.43
2020-04-19,Technology,East,8,7162.3,312.1
2020-04-19,Technology,South,4,1443.48,152.87
2020-04-19,Technology,Central,12,5550.8,1818.59
2020-04-19,Office Supplies,East,8,238.95,98.92
2020-04-19,Office Supplies,Central,4,235.2,58.75
2020-04-19,Technology,West,14,12978.9,2158.98
2020-04-19,Furniture,East,9,1882.66,29.29
2020-04-19,Furniture,West,11,2211.09,128.03
2020-04-20,Furniture,Central,4,866.25,75.79
2020-04-20,Furniture,West,4,1124.35,319.69
2020-04-20,Technology,East,1,780.56,46.69
2020-04-20,Furniture,Central,4,980.18,266.53
2020-04-20,Office Supplies,South,10,613.21,154.32
2020-04-20,Technology,East,11,6675.26,849.93
2020-04-20,Furniture,Central,13,3032.47,-1056.46
2020-04-20,Office Supplies,East,8,163.86,52.29
2020-04-21,Furniture,Central,6,2140.86,-235.35
2020-04-21,Office Supplies,West,2,164.96,55.81
2020-04-21,Office Supplies,South,12,120.0,61.46
2020-04-21,Furniture,East,5,2036.27,785.5
2020-04-21,Office Supplies,South,5,214.16,38.01
2020-04-21,Furniture,West,14,6118.75,1462.63
2020-04-21,Office Supplies,South,2,54.06,14.88
2020-04-21,Office Supplies,East,7,362.41,115.87
2020-04-21,Technology,Central,12,3160.18,-12.4
2020-04-21,Furniture,West,12,1970.09,160.69
2020-04-21,Office Supplies,Central,1,67.43,21.51
2020-04-22,Technology,Central,1,353.67,137.59
2020-04-22,Office Supplies,Central,1,20.04,4.93
2020-04-22,Office Supplies,East,9,192.05,99.71
2020-04-22,Office Supplies,South,14,663.27,170.39
2020-04-23,Furniture,West,9,1487.47,-118.64
2020-04-23,Technology,East,9,7113.81,1432.83
2020-04-23,Office Supplies,South,7,589.06,230.72
2020-04-23,Technology,Central,14,3044.19,730.7
2020-04-23,Office Supplies,West,7,323.61,50.84
2020-04-23,Office Supplies,South,11,694.12,231.06
2020-04-24,Furniture,West,4,1854.0,348.94
2020-04-24,Technology,Central,13,10653.95,3044.18
2020-04-24,Technology,West,8,4754.23,1555.53
2020-04-24,Furniture,West,5,909.28,78.92
2020-04-24,Office Supplies,South,4,261.91,100.6
2020-04-24,Office Supplies,South,9,194.03,62.38
2020-04-24,Office Supplies,Central,14,435.19,157.03
2020-04-24,Office Supplies,West,4,209.41,65.99
2020-04-25,Technology,Central,12,5263.75,891.15
2020-04-25,Technology,West,2,1512.66,386.89
2020-04-25,Technology,East,1,847.6,205.88
2020-04-25,Furniture,Central,13,2907.73,312.84
2020-04-26,Furniture,East,3,683.94,-85.58
2020-04-26,Technology,West,4,3416.77,1172.51
2020-04-26,Technology,East,14,6801.66,1422.31
2020-04-26,Technology,West,7,4113.21,1036.53
2020-04-26,Furniture,South,12,2001.06,668.82
2020-04-26,Furniture,Central,11,3391.34,625.44
2020-04-27,Furniture,Central,9,1127.5,134.09
2020-04-27,Technology,Central,11,4230.59,284.77
2020-04-27,Office Supplies,West,14,602.7,130.04
2020-04-27,Office Supplies,East,3,114.01,16.43
2020-04-27,Technology,East,14,12575.84,3009.29
2020-04-27,Technology,East,14,10591.83,2200.99
2020-04-28,Technology,South,8,4188.84,582.82
2020-04-28,Technology,Central,6,5923.18,393.88
2020-04-28,Furniture,Central,10,1830.68,128.09
2020-04-28,Furniture,East,12,4947.33,1148.95
2020-04-29,Furniture,West,1,149.49,-15.19
2020-04-29,Furniture,East,8,1959.91,138.36
2020-04-29,Office Supplies,West,11,712.16,192.36
2020-04-29,Furniture,Central,9,3974.32,1193.14
2020-04-30,Technology,West,3,1278.45,459.07
2020-04-30,Technology,West,13,5242.6,1489.83
2020-04-30,Office Supplies,West,4,238.77,78.02
2020-05-01,Furniture,West,6,2219.04,717.63
2020-05-01,Furniture,West,12,5143.26,1097.55
2020-05-02,Technology,West,14,6173.44,1614.07
2020-05-02,Technology,East,2,1398.17,360.11
2020-05-02,Furniture,East,13,3730.75,385.34
2020-05-02,Furniture,Central,10,3576.56,580.3
2020-05-02,Office Supplies,East,2,68.48,25.04
2020-05-03,Technology,West,6,2982.09,423.03
2020-05-03,Technology,West,13,12479.92,697.2
2020-05-03,Furniture,East,8,2102.35,328.34
2020-05-03,Office Supplies,Central,13,881.36,301.49
2020-05-04,Technology,West,9,3810.93,531.21
2020-05-04,Technology,East,7,4469.88,1388.27
2020-05-04,Furniture,South,4,1561.66,646.43
2020-05-04,Furniture,East,9,3911.29,874.93
2020-05-05,Office Supplies,East,11,270.6,99.28
2020-05-05,Furniture,East,3,1052.58,14.67
2020-05-05,Furniture,South,13,2613.44,-217.77
2020-05-05,Furniture,East,8,2440.73,327.25
2020-05-05,Office Supplies,Central,9,540.77,145.19
2020-05-05,Office Supplies,West,3,209.06,33.65
2020-05-06,Technology,West,14,8146.43,1403.9
2020-05-06,Office Supplies,West,3,100.92,31.7
2020-05-06,Office Supplies,West,13,448.6,90.0
2020-05-06,Furniture,East,11,4808.06,-1828.93
2020-05-07,Technology,Central,4,2858.38,1247.36
2020-05-07,Furniture,South,8,2393.66,606.58
2020-05-07,Furniture,South,7,2577.37,97.8
2020-05-07,Technology,South,11,4893.03,379.5
2020-05-07,Technology,West,9,4464.65,1139.6
2020-05-08,Technology,Central,9,5478.85,602.88
2020-05-08,Furniture,West,14,4225.22,821.92
2020-05-08,Furniture,East,14,902.02,374.26
2020-05-08,Furniture,West,6,2323.29,382.9
2020-05-09,Furniture,South,7,2581.78,541.01
2020-05-09,Technology,South,4,1251.65,386.26
2020-05-09,Technology,West,14,4161.38,531.2
2020-05-09,Office Supplies,Central,7,522.6,132.29
2020-05-09,Technology,Central,3,1661.87,334.3
2020-05-09,Technology,South,12,5354.67,478.43
2020-05-09,Office Supplies,South,12,585.17,185.12
2020-05-09,Technology,South,4,1851.32,427.66
2020-05-09,Furniture,Central,3,608.96,12.48
2020-05-09,Furniture,West,5,1241.63,66.27
2020-05-10,Office Supplies,South,2,103.25,30.58
2020-05-10,Furniture,West,11,4453.02,-301.18
2020-05-10,Technology,West,7,2090.3,428.06
2020-05-10,Office Supplies,East,1,62.81,17.65
2020-05-10,Furniture,West,3,983.39,-68.34
2020-05-10,Office Supplies,West,5,254.05,95.55
2020-05-10,Office Supplies,South,7,512.41,176.54
2020-05-10,Office Supplies,South,12,577.48,219.6
2020-05-10,Office Supplies,South,10,485.6,194.41
2020-05-10,Office Supplies,East,6,108.7,38.3
2020-05-10,Furniture,East,5,1562.96,314.67
2020-05-11,Office Supplies,East,10,739.11,109.46
2020-05-11,Technology,South,8,5027.37,358.26
2020-05-11,Office Supplies,West,9,664.4,144.93
2020-05-11,Office Supplies,West,14,861.62,320.56
2020-05-11,Technology,West,14,5479.54,714.02
2020-05-11,Office Supplies,West,7,306.97,130.28
2020-05-11,Furniture,South,10,2620.27,826.26
2020-05-11,Furniture,Central,1,131.34,-7.05
2020-05-12,Technology,South,1,848.17,141.92
2020-05-12,Furniture,South,13,4300.47,93.19
2020-05-12,Office Supplies,South,10,168.02,51.9
2020-05-12,Furniture,Central,13,4704.12,2338.59
2020-05-12,Office Supplies,Central,10,766.51,301.16
2020-05-12,Office Supplies,West,5,115.95,31.08
2020-05-13,Office Supplies,East,6,166.61,49.39
2020-05-13,Office Supplies,South,5,373.13,115.82
2020-05-13,Technology,West,10,5235.69,502.64
2020-05-13,Office Supplies,South,2,115.36,34.23
2020-05-13,Technology,West,12,4566.53,1194.87
2020-05-13,Furniture,Central,5,1833.16,352.92
2020-05-13,Office Supplies,Central,4,40.0,9.74
2020-05-13,Technology,South,10,7206.17,1328.99
2020-05-13,Office Supplies,West,4,168.93,54.44
2020-05-14,Office Supplies,East,9,271.91,82.44
2020-05-14,Furniture,South,10,1895.55,353.91
2020-05-14,Office Supplies,South,11,637.9,181.81
2020-05-14,Technology,South,3,824.48,297.42
2020-05-14,Furniture,West,14,3896.18,149.24
2020-05-15,Office Supplies,South,10,545.34,132.98
2020-05-15,Technology,East,13,7254.23,1482.69
2020-05-15,Furniture,East,14,2685.18,86.64
2020-05-15,Office Supplies,East,10,547.75,94.55
2020-05-15,Furniture,East,1,376.71,78.2
2020-05-15,Office Supplies,Central,10,423.16,94.7
2020-05-15,Office Supplies,West,2,152.19,47.72
2020-05-15,Furniture,Central,4,1329.63,30.56
2020-05-15,Furniture,South,3,694.56,56.36
2020-05-15,Technology,East,12,3579.76,168.34
2020-05-15,Furniture,Central,6,1503.07,-235.79
2020-05-16,Technology,West,8,2052.97,690.49
2020-05-16,Furniture,Central,8,2706.76,-265.85
2020-05-16,Office Supplies,Central,1,59.17,23.13
2020-05-16,Technology,Central,12,6734.3,2219.63
2020-05-16,Office Supplies,Central,11,718.12,357.09
2020-05-16,Office Supplies,Central,14,774.53,241.01
2020-05-16,Furniture,East,10,3324.78,651.62
2020-05-17,Furniture,South,5,596.48,26.86
2020-05-17,Office Supplies,Central,3,192.5,72.68
2020-05-17,Technology,West,2,1332.84,339.47
2020-05-17,Technology,South,7,4162.25,563.75
2020-05-17,Office Supplies,East,2,133.02,16.94
2020-05-17,Office Supplies,East,6,337.1,103.22
2020-05-17,Furniture,South,9,2494.26,-246.61
2020-05-17,Furniture,West,13,5864.67,-953.2
2020-05-17,Office Supplies,Central,12,579.61,96.67
2020-05-17,Technology,South,4,1756.27,460.23
2020-05-17,Furniture,East,14,2209.09,479.73
2020-05-17,Furniture,West,10,4681.49,-359.42
2020-05-17,Furniture,East,9,2565.62,-1060.17
2020-05-17,Office Supplies,South,11,296.56,92.2
2020-05-18,Office Supplies,Central,9,476.19,113.61
2020-05-18,Office Supplies,West,11,538.47,253.3
2020-05-18,Office Supplies,East,5,318.21,99.48
2020-05-18,Office Supplies,South,9,450.2,65.53
2020-05-18,Furniture,East,8,1581.07,67.77
2020-05-18,Technology,East,11,3787.11,1001.34
2020-05-18,Office Supplies,West,12,492.92,54.74
2020-05-18,Technology,East,3,1123.36,192.31
2020-05-18,Furniture,Central,4,478.74,-103.8
2020-05-19,Furniture,South,7,2961.34,-496.52
2020-05-19,Technology,Central,14,8703.15,2912.02
2020-05-19,Technology,South,7,3581.01,621.09
2020-05-19,Office Supplies,Central,6,252.06,78.88
2020-05-19,Furniture,South,2,272.39,-70.08
2020-05-19,Furniture,West,10,2883.43,411.85
2020-05-19,Office Supplies,South,11,586.62,204.87
2020-05-19,Office Supplies,East,10,280.26,85.33
2020-05-19,Technology,East,2,1249.11,352.67
2020-05-20,Office Supplies,West,3,121.99,18.51
2020-05-20,Furniture,West,10,2279.63,-429.87
2020-05-20,Technology,South,2,535.5,164.79
2020-05-21,Technology,South,8,6992.22,1049.39
2020-05-21,Office Supplies,West,7,354.32,194.06
2020-05-21,Office Supplies,Central,13,918.46,379.02
2020-05-22,Furniture,West,11,3574.57,-1387.44
2020-05-22,Office Supplies,Central,11,560.03,131.52
2020-05-22,Office Supplies,Central,14,457.36,153.17
2020-05-22,Office Supplies,South,6,420.76,101.95
2020-05-22,Technology,East,2,1031.25,162.24
2020-05-22,Office Supplies,South,9,533.39,142.25
2020-05-23,Furniture,Central,14,4546.21,1146.94
2020-05-23,Technology,South,9,3818.23,1558.85
2020-05-23,Office Supplies,East,9,103.4,46.46
2020-05-23,Office Supplies,Central,12,542.3,204.33
2020-05-23,Furniture,Central,11,3444.68,223.64
2020-05-23,Office Supplies,South,9,300.55,34.34
2020-05-24,Office Supplies,East,4,231.12,75.15
2020-05-24,Technology,Central,13,4386.16,1238.34
2020-05-24,Furniture,West,6,1999.8,330.59
2020-05-24,Furniture,South,4,1274.84,-9.78
2020-05-24,Office Supplies,East,9,447.93,180.54
2020-05-24,Technology,South,4,2584.83,737.31
2020-05-24,Furniture,Central,6,1775.98,722.12
2020-05-24,Technology,Central,5,3257.03,569.13
2020-05-25,Furniture,South,2,927.99,230.54
2020-05-25,Technology,East,11,4056.72,1262.3
2020-05-25,Technology,East,9,2753.51,178.19
2020-05-25,Office Supplies,South,5,203.39,48.7
2020-05-25,Furniture,Central,2,253.5,5.41
2020-05-26,Furniture,West,6,1855.05,279.09
