Order Date,Sales,Profit,Quantity,year,month,day,day_of_week,is_weekend,is_holiday,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7d,rolling_mean_30d
2016-07-10,895.895,-370.0612,18,2016,7,10,6,1,0,573.286,847.6999999999999,1412.3960000000002,1374.1750000000004,1364.1534666666666
2016-07-11,0.0,0.0,0,2016,7,11,0,0,0,895.895,1651.301,1623.416,1138.2748571428576,1310.0395999999998
2016-07-12,95.76,7.182,6,2016,7,12,1,0,0,0.0,0.0,2962.563,1151.9548571428577,1214.4795000000001
2016-07-13,0.0,0.0,0,2016,7,13,2,0,0,95.76,0.0,430.4380000000001,1151.9548571428577,1200.1315666666667
2016-07-14,2149.96,350.7695,79,2016,7,14,3,0,0,0.0,3882.231,3457.099,904.487571428572,1156.5602666666666
2016-07-15,380.2,69.75399999999999,13,2016,7,15,4,0,0,2149.96,2616.512,173.488,585.014428571429,1163.4506666666668
2016-07-16,910.17,-65.54599999999999,44,2016,7,16,5,1,0,380.2,573.286,147.27499999999998,633.1407142857148,1188.8805
2016-07-17,2184.88,625.6817,51,2016,7,17,6,1,0,910.17,895.895,3000.92,817.281428571429,1161.6791666666666
2016-07-18,2891.858,99.531,46,2016,7,18,0,0,0,2184.88,0.0,541.938,1230.4040000000005,1240.0098333333333
2016-07-19,1536.454,500.51,29,2016,7,19,1,0,0,2891.858,95.76,17.12,1436.2174285714289,1290.6542999999997
2016-07-20,89.95,43.176,5,2016,7,20,2,0,0,1536.454,0.0,1229.548,1449.067428571429,1252.6677000000002
2016-07-21,991.095,205.748,27,2016,7,21,3,0,0,89.95,2149.96,577.108,1283.5152857142862,1266.4672666666668
2016-07-22,1368.048,276.6497,43,2016,7,22,4,0,0,991.095,380.2,0.0,1424.6364285714292,1312.0688666666667
2016-07-23,654.587,-99.4389,31,2016,7,23,5,1,1,1368.048,910.17,2475.094,1388.124571428572,1251.3852999999997
2016-07-24,326.964,52.2436,7,2016,7,24,6,1,1,654.587,2184.88,5310.952,1122.7080000000008,1085.2523666666666
2016-07-25,5920.488,1109.2371,90,2016,7,25,0,0,0,326.964,2891.858,893.266,1555.369428571429,1252.8264333333332
2016-07-26,0.0,0.0,0,2016,7,26,1,0,0,5920.488,1536.454,1919.6,1335.8760000000007,1188.8397666666667
2016-07-27,0.0,0.0,0,2016,7,27,2,0,0,0.0,89.95,778.7059999999999,1323.0260000000005,1162.8829
2016-07-28,2033.374,-1307.0702,36,2016,7,28,3,0,0,0.0,991.095,877.156,1471.9230000000007,1201.4235
2016-07-29,819.154,-12.0947,13,2016,7,29,4,0,0,2033.374,1368.048,191.88,1393.509571428572,1222.3326333333337
2016-07-30,1770.7759999999998,219.9664,11,2016,7,30,5,1,0,819.154,654.587,1352.9499999999998,1552.9651428571433,1236.2601666666667
2016-07-31,2174.1580000000004,268.6809,19,2016,7,31,6,1,0,1770.7759999999998,326.964,1724.376,1816.8500000000006,1251.2529
2016-08-01,1124.648,114.5336,8,2016,8,1,0,0,0,2174.1580000000004,5920.488,772.786,1131.7300000000007,1262.9816333333333
2016-08-02,482.584,53.4138,7,2016,8,2,1,0,0,1124.648,0.0,847.6999999999999,1200.670571428572,1250.8111
2016-08-03,248.82,61.743,15,2016,8,3,2,0,0,482.584,0.0,1651.301,1236.2162857142864,1204.0617333333332
2016-08-04,497.91,98.0654,27,2016,8,4,3,0,0,248.82,2033.374,0.0,1016.8642857142862,1220.6587333333334
2016-08-05,197.05,59.115,7,2016,8,5,4,0,1,497.91,819.154,0.0,927.9922857142863,1227.2270666666666
2016-08-06,320.38800000000003,67.5102,15,2016,8,6,5,1,0,197.05,1770.7759999999998,3882.231,720.7940000000006,1108.4989666666665
2016-08-07,179.97,86.3856,3,2016,8,7,6,1,0,320.38800000000003,2174.1580000000004,2616.512,435.9100000000005,1027.2809
2016-08-08,1115.204,180.92660000000004,25,2016,8,8,0,0,0,179.97,1124.648,573.286,434.5608571428576,1045.3448333333333
2016-08-09,661.3539999999999,67.22460000000001,23,2016,8,9,1,0,0,1115.204,482.584,895.895,460.0994285714291,1037.5268
2016-08-10,0.0,0.0,0,2016,8,10,2,0,0,661.3539999999999,248.82,0.0,424.55371428571476,1037.5268
2016-08-11,151.82,70.48519999999999,14,2016,8,11,3,0,0,0.0,497.91,95.76,375.11228571428626,1039.3954666666666
2016-08-12,3951.9605,14.874599999999973,29,2016,8,12,4,0,1,151.82,197.05,0.0,911.5280714285719,1171.1274833333334
2016-08-13,731.524,-82.30520000000001,34,2016,8,13,5,1,0,3951.9605,320.38800000000003,2149.96,970.2617857142862,1123.8462833333333
2016-08-14,923.688,-8.073799999999999,21,2016,8,14,6,1,0,731.524,179.97,380.2,1076.5072142857148,1141.96255
2016-08-15,1680.2659999999998,175.2732,32,2016,8,15,0,0,1,923.688,1115.204,910.17,1157.2303571428577,1167.6324166666666
2016-08-16,204.54,32.7522,10,2016,8,16,1,0,0,1680.2659999999998,661.3539999999999,2184.88,1091.9712142857147,1101.6210833333332
2016-08-17,15.712,5.6956,4,2016,8,17,2,0,0,204.54,0.0,2891.858,1094.215785714286,1005.7495500000001
2016-08-18,496.114,132.1081,26,2016,8,18,3,0,0,15.712,151.82,1536.454,1143.4006428571433,971.07155
2016-08-19,448.792,154.1413,13,2016,8,19,4,0,0,496.114,3951.9605,89.95,642.9480000000004,983.03295
2016-08-20,14.78,3.9906,2,2016,8,20,5,1,0,448.792,731.524,991.095,540.5560000000005,950.4891166666667
2016-08-21,4798.292,18.43179999999998,64,2016,8,21,6,1,0,14.78,923.688,1368.048,1094.0708571428577,1064.8305833333334
2016-08-22,405.35,46.673,24,2016,8,22,0,0,0,4798.292,1680.2659999999998,654.587,911.9400000000006,1056.5226833333334
2016-08-23,4187.348,230.88450000000003,73,2016,8,23,1,0,0,405.35,204.54,326.964,1480.9125714285722,1185.20215
2016-08-24,0.0,0.0,0,2016,8,24,2,0,1,4187.348,15.712,5920.488,1478.6680000000008,987.85255
2016-08-25,0.0,0.0,0,2016,8,25,3,0,0,0.0,496.114,0.0,1407.794571428572,987.85255
2016-08-26,4874.298,748.6752,69,2016,8,26,4,0,0,0.0,448.792,0.0,2040.0097142857146,1150.32915
2016-08-27,767.9110000000001,196.3329,46,2016,8,27,5,1,0,4874.298,14.78,2033.374,2147.5998571428577,1108.14705
2016-08-28,322.0248,-89.6447,29,2016,8,28,6,1,0,767.9110000000001,4798.292,819.154,1508.1331142857148,1091.5760766666667
2016-08-29,632.188,-121.177,37,2016,8,29,0,0,0,322.0248,405.35,1770.7759999999998,1540.5385428571433,1053.6231433333332
2016-08-30,1656.87,-258.3628,34,2016,8,30,1,0,0,632.188,4187.348,2174.1580000000004,1179.0416857142861,1036.38021
2016-08-31,23.968,2.3968,2,2016,8,31,2,0,0,1656.87,0.0,1124.648,1182.465685714286,999.6908766666667
2016-09-01,5766.152,1896.7402,65,2016,9,1,3,0,0,23.968,0.0,482.584,2006.2016857142862,1175.80981
2016-09-02,6792.193,750.1167,101,2016,9,2,4,0,0,5766.152,4874.298,248.82,2280.186685714286,1393.9222433333334
2016-09-03,2365.596,-755.7506,59,2016,9,3,5,1,0,6792.193,767.9110000000001,497.91,2508.4274000000005,1456.1784433333332
2016-09-04,4532.042,1464.5007999999998,60,2016,9,4,6,1,0,2365.596,322.0248,197.05,3109.858428571429,1600.6781766666668
2016-09-05,5226.348,425.51540000000006,145,2016,9,5,0,0,0,4532.042,632.188,320.38800000000003,3766.167000000001,1764.210176666667
2016-09-06,1313.536,204.6418,23,2016,9,6,1,0,0,5226.348,1656.87,179.97,3717.119285714286,1801.99571
2016-09-07,0.0,0.0,0,2016,9,7,2,0,0,1313.536,23.968,1115.204,3713.6952857142865,1764.8222433333333
2016-09-08,4493.9836000000005,-375.6300000000001,67,2016,9,8,3,0,0,0.0,5766.152,661.3539999999999,3531.9569428571435,1892.5765633333335
2016-09-09,84.992,12.161600000000004,10,2016,9,9,4,0,0,4493.9836000000005,6792.193,0.0,2573.7853714285725,1895.4096300000003
2016-09-10,2094.324,250.4304,35,2016,9,10,5,1,0,84.992,2365.596,151.82,2535.032228571429,1960.1597633333333
2016-09-11,6501.586,1353.6502,67,2016,9,11,6,1,0,2094.324,4532.042,3951.9605,2816.395657142858,2045.1472800000004
2016-09-12,2043.792,452.8074,47,2016,9,12,0,0,0,6501.586,5226.348,731.524,2361.744800000001,2088.889546666667
2016-09-13,2374.73,696.2947,46,2016,9,13,1,0,0,2043.792,1313.536,923.688,2513.3439428571437,2137.2576133333337
2016-09-14,1137.338,396.3846,9,2016,9,14,2,0,0,2374.73,0.0,1680.2659999999998,2675.820800000001,2119.160013333333
2016-09-15,2101.182,601.9099000000001,27,2016,9,15,3,0,0,1137.338,4493.9836000000005,204.54,2333.9920000000006,2182.3814133333335
2016-09-16,425.886,28.4618,10,2016,9,16,4,0,0,2101.182,84.992,15.712,2382.6911428571434,2196.05388
2016-09-17,2043.126,492.8203,44,2016,9,17,5,1,0,425.886,2094.324,496.114,2375.377142857143,2247.620946666667
2016-09-18,4751.082,359.346,46,2016,9,18,6,1,0,2043.126,6501.586,448.792,2125.305142857143,2391.0306133333333
2016-09-19,3839.312,936.4,59,2016,9,19,0,0,0,4751.082,2043.792,14.78,2381.8080000000004,2518.515013333333
2016-09-20,1232.004,377.3806,34,2016,9,20,1,0,0,3839.312,2374.73,4798.292,2218.561428571429,2399.6387466666665
2016-09-21,0.0,0.0,0,2016,9,21,2,0,0,1232.004,1137.338,405.35,2056.084571428572,2386.12708
2016-09-22,615.57,156.2421,64,2016,9,22,3,0,0,0.0,2101.182,4187.348,1843.854285714286,2267.067813333333
2016-09-23,1322.145,92.7765,51,2016,9,23,4,0,0,615.57,425.886,0.0,1971.8912857142861,2311.139313333333
2016-09-24,2286.05,-556.9555,47,2016,9,24,5,1,0,1322.145,2043.126,0.0,2006.5947142857149,2387.34098
2016-09-25,3443.091,335.5552,73,2016,9,25,6,1,0,2286.05,4751.082,4874.298,1819.7388571428578,2339.6340800000003
2016-09-26,2698.1665,-415.5319,58,2016,9,26,0,0,0,3443.091,3839.312,767.9110000000001,1656.7180714285719,2403.97593
2016-09-27,1992.9858,-88.5602,18,2016,9,27,1,0,0,2698.1665,1232.004,322.0248,1765.4297571428576,2459.6746300000004
2016-09-28,99.136,30.98,4,2016,9,28,2,0,1,1992.9858,0.0,632.188,1779.5920428571433,2441.90623
2016-09-29,1307.792,235.4062,40,2016,9,29,3,0,0,99.136,615.57,1656.87,1878.4809000000005,2430.270296666667
2016-09-30,525.884,-29.4366,7,2016,9,30,4,0,0,1307.792,1322.145,23.968,1764.729328571429,2447.0008299999995
2016-10-01,781.414,-42.7895,28,2016,10,1,5,1,0,525.884,2286.05,5766.152,1549.7813285714292,2280.842896666667
2016-10-02,18452.972,8738.797100000002,27,2016,10,2,6,1,0,781.414,3443.091,6792.193,3694.0500428571436,2669.53553
2016-10-03,1680.696,224.5338,23,2016,10,3,0,0,0,18452.972,2698.1665,2365.596,3548.697114285715,2646.7055299999997
2016-10-04,5912.782,2658.3198,28,2016,10,4,1,0,0,1680.696,1992.9858,4532.042,4108.668000000001,2692.7301966666664
2016-10-05,0.0,0.0,0,2016,10,5,2,0,0,5912.782,99.136,5226.348,4094.505714285715,2518.518596666667
2016-10-06,830.4000000000001,-947.1071,24,2016,10,6,3,0,0,0.0,1307.792,1313.536,4026.306857142858,2502.414063333333
2016-10-07,973.712,79.408,21,2016,10,7,4,0,1,830.4000000000001,525.884,0.0,4090.2822857142864,2534.87113
2016-10-08,561.5360000000001,-51.9904,21,2016,10,8,5,1,0,973.712,781.414,4493.9836000000005,4058.8711428571437,2403.7895433333333
2016-10-09,546.92,-34.4084,15,2016,10,9,6,1,1,561.5360000000001,18452.972,84.992,1500.8637142857149,2419.1871433333336
2016-10-10,282.75300000000004,-219.8989,16,2016,10,10,0,0,0,546.92,1680.696,2094.324,1301.157571428572,2358.8014433333333
2016-10-11,33.064,4.133,5,2016,10,11,1,0,0,282.75300000000004,5912.782,6501.586,461.1978571428577,2143.184043333333
2016-10-12,0.0,0.0,0,2016,10,12,2,0,0,33.064,0.0,2043.792,461.1978571428577,2075.057643333333
2016-10-13,1650.618,-397.0627,77,2016,10,13,3,0,0,0.0,830.4000000000001,2374.73,578.3718571428577,2050.9205766666664
2016-10-14,3335.888,981.537,29,2016,10,14,4,0,0,1650.618,973.712,1137.338,915.8255714285721,2124.2055766666667
2016-10-15,1620.15,598.9409999999999,63,2016,10,15,5,1,0,3335.888,561.5360000000001,2101.182,1067.0561428571434,2108.1711766666667
2016-10-16,142.182,-37.9152,1,2016,10,16,6,1,0,1620.15,546.92,425.886,1009.2364285714291,2098.714376666667
2016-10-17,2953.346,1160.731,19,2016,10,17,0,0,0,142.182,282.75300000000004,2043.126,1390.7497142857148,2129.0550433333333
2016-10-18,307.92,-34.641,5,2016,10,18,1,0,0,2953.346,33.064,4751.082,1430.0148571428576,1980.9496433333331
2016-10-19,0.0,0.0,0,2016,10,19,2,0,0,307.92,0.0,3839.312,1430.0148571428576,1852.9725766666666
2016-10-20,946.174,127.6613,42,2016,10,20,3,0,0,0.0,1650.618,1232.004,1329.3800000000006,1843.44491
2016-10-21,7951.592,1763.4706,91,2016,10,21,4,0,0,946.174,3335.888,0.0,1988.7662857142861,2108.4979766666665
2016-10-22,188.28,57.2658,16,2016,10,22,5,1,0,7951.592,1620.15,615.57,1784.2134285714292,2094.2549766666666
2016-10-23,467.422,192.2002,25,2016,10,23,6,1,0,188.28,142.182,1322.145,1830.676285714286,2065.76421
2016-10-24,1365.498,314.0359,18,2016,10,24,0,0,0,467.422,2953.346,2286.05,1603.8408571428577,2035.0791433333331
2016-10-25,783.96,78.396,5,2016,10,25,1,0,0,1365.498,307.92,3443.091,1671.846571428572,1946.4414433333334
2016-10-26,0.0,0.0,0,2016,10,26,2,0,0,783.96,0.0,2698.1665,1671.846571428572,1856.5025600000001
2016-10-27,978.79,237.815,40,2016,10,27,3,0,0,0.0,946.174,1992.9858,1676.5060000000005,1822.6960333333332
2016-10-28,2899.021,255.0178,70,2016,10,28,4,0,0,978.79,7951.592,99.136,954.7101428571434,1916.0255333333332
2016-10-29,131.154,39.4184,12,2016,10,29,5,1,0,2899.021,188.28,1307.792,946.5492857142864,1876.8042666666665
2016-10-30,159.002,46.9478,12,2016,10,30,6,1,0,131.154,467.422,525.884,902.4892857142862,1864.5748666666666
2016-10-31,3750.499,450.3262,34,2016,10,31,0,0,0,159.002,1365.498,781.414,1243.2037142857148,1963.5443666666667
2016-11-01,453.374,149.3042,17,2016,11,1,1,0,0,3750.499,783.96,18452.972,1195.9771428571435,1363.5577666666666
2016-11-02,0.0,0.0,0,2016,11,2,2,0,1,453.374,0.0,1680.696,1195.9771428571435,1307.5345666666665
2016-11-03,3802.796,696.3602000000001,97,2016,11,3,3,0,1,0.0,978.79,5912.782,1599.406571428572,1237.2017
2016-11-04,3888.818,-57.334900000000005,78,2016,11,4,4,0,1,3802.796,2899.021,0.0,1740.8061428571434,1366.8289666666667
2016-11-05,4266.8988,62.05510000000002,71,2016,11,5,5,1,0,3888.818,131.154,830.4000000000001,2331.626828571429,1481.378926666667
2016-11-06,773.2560000000001,60.8782,16,2016,11,6,6,1,1,4266.8988,159.002,973.712,2419.3774000000003,1474.69706
2016-11-07,3810.464,635.1252,57,2016,11,7,0,0,1,773.2560000000001,3750.499,561.5360000000001,2427.9438285714286,1582.9946599999998
2016-11-08,993.9,261.4956,5,2016,11,8,1,0,0,3810.464,453.374,546.92,2505.161828571429,1597.8939933333334
2016-11-09,479.97,177.5889,3,2016,11,9,2,0,0,993.9,0.0,282.75300000000004,2573.728971428572,1604.4678933333334
2016-11-10,4723.478,1081.5284,144,2016,11,10,3,0,1,479.97,3802.796,33.064,2705.254971428572,1760.8150266666669
2016-11-11,4944.296,496.0179,66,2016,11,11,4,0,1,4723.478,3888.818,0.0,2856.0375428571433,1925.6248933333334
2016-11-12,4914.938,170.3252,73,2016,11,12,5,1,1,4944.296,4266.8988,1650.618,2948.6145714285717,2034.4355600000001
2016-11-13,2945.138,789.1702,47,2016,11,13,6,1,0,4914.938,773.2560000000001,3335.888,3258.8834285714292,2021.41056
2016-11-14,2774.0620000000004,424.111,42,2016,11,14,0,0,0,2945.138,3810.464,1620.15,3110.8260000000005,2059.8742933333333
2016-11-15,2145.718,262.99010000000004,17,2016,11,15,1,0,0,2774.0620000000004,993.9,142.182,3275.371428571429,2126.6588266666668
2016-11-16,36.72,16.156,10,2016,11,16,2,0,0,2145.718,479.97,2953.346,3212.0500000000006,2029.43796
2016-11-17,142.684,28.9717,15,2016,11,17,3,0,0,36.72,4723.478,307.92,2557.6508571428576,2023.9300933333334
2016-11-18,3958.932,781.102,40,2016,11,18,4,0,0,142.684,4944.296,0.0,2416.8845714285717,2155.8944933333337
2016-11-19,638.462,111.7505,69,2016,11,19,5,1,0,3958.932,4914.938,946.174,1805.959428571429,2145.6374266666667
2016-11-20,3070.333,508.7926,87,2016,11,20,6,1,0,638.462,2945.138,7951.592,1823.844428571429,1982.9287933333333
2016-11-21,1176.891,150.9536,42,2016,11,21,0,0,0,3070.333,2774.0620000000004,188.28,1595.6771428571433,2015.8824933333335
2016-11-22,317.044,80.365,44,2016,11,22,1,0,0,1176.891,2145.718,467.422,1334.4380000000006,2010.8698933333335
2016-11-23,100.616,18.6496,14,2016,11,23,2,0,0,317.044,36.72,1365.498,1343.5660000000005,1968.7071600000002
2016-11-24,6394.5380000000005,1246.1061,94,2016,11,24,3,0,0,100.616,142.684,783.96,2236.6880000000006,2155.7264266666666
2016-11-25,7978.551,-6247.3969,53,2016,11,25,4,0,1,6394.5380000000005,3958.932,0.0,2810.9192857142866,2421.6781266666667
2016-11-26,8329.743,1776.8757,77,2016,11,26,5,1,0,7978.551,638.462,978.79,3909.6737142857155,2666.7098933333336
2016-11-27,1651.239,209.4244,57,2016,11,27,6,1,0,8329.743,3070.333,2899.021,3706.946000000001,2625.1171600000002
2016-11-28,3428.372,320.30299999999994,48,2016,11,28,0,0,1,1651.239,1176.891,131.154,4028.586142857144,2735.0244266666664
2016-11-29,300.592,-285.9254,6,2016,11,29,1,0,0,3428.372,317.044,159.002,4026.2358571428585,2739.7440933333332
2016-11-30,970.142,85.6643,17,2016,11,30,2,0,0,300.592,100.616,3750.499,4150.453857142858,2647.0655266666668
2016-12-01,7365.455,1652.8648,89,2016,12,1,3,0,0,970.142,6394.5380000000005,453.374,4289.156285714286,2877.4682266666664
2016-12-02,4684.616,992.4432,78,2016,12,2,4,0,0,7365.455,7978.551,0.0,3818.5941428571437,3033.6220933333334
2016-12-03,5269.816,1065.8562,60,2016,12,3,5,1,0,4684.616,8329.743,3802.796,3381.4617142857146,3082.52276
2016-12-04,944.286,146.7888,24,2016,12,4,6,1,0,5269.816,1651.239,3888.818,3280.468428571429,2984.3716933333335
2016-12-05,5267.004,1468.7369,70,2016,12,5,0,0,1,944.286,3428.372,4266.8988,3543.1301428571433,3017.7085333333334
2016-12-06,3878.276,1017.2351,93,2016,12,6,1,0,1,5267.004,300.592,773.2560000000001,4054.2278571428574,3121.2092
2016-12-07,0.0,0.0,0,2016,12,7,2,0,0,3878.276,970.142,3810.464,3915.636142857143,2994.1937333333335
2016-12-08,4709.095,146.9703,65,2016,12,8,3,0,1,0.0,7365.455,993.9,3536.1561428571435,3118.0335666666665
2016-12-09,1855.483,340.0393,58,2016,12,9,4,0,0,4709.095,4684.616,479.97,3131.994285714286,3163.8839999999996
2016-12-10,3459.71,1020.2983,64,2016,12,10,5,1,0,1855.483,5269.816,4723.478,2873.4077142857145,3121.7584
2016-12-11,6102.25,425.9722,112,2016,12,11,6,1,0,3459.71,944.286,4944.296,3610.259714285715,3160.356866666667
2016-12-12,1981.115,482.0632,61,2016,12,12,0,0,0,6102.25,5267.004,4914.938,3140.8470000000007,3062.562766666667
2016-12-13,1194.088,72.15540000000001,13,2016,12,13,1,0,0,1981.115,3878.276,2945.138,2757.391571428572,3004.194433333333
2016-12-14,828.654,315.5413,35,2016,12,14,2,0,0,1194.088,0.0,2774.0620000000004,2875.770714285715,2939.3475000000003
2016-12-15,2637.087,27.61860000000001,19,2016,12,15,3,0,0,828.654,4709.095,2145.718,2579.769571428572,2955.726466666667
2016-12-16,628.5419999999999,8.4637,20,2016,12,16,4,0,0,2637.087,1855.483,36.72,2404.492285714286,2975.453866666667
2016-12-17,12185.134,4653.9969,38,2016,12,17,5,1,0,628.5419999999999,3459.71,142.684,3650.9814285714288,3376.8688666666662
2016-12-18,7051.35,727.4944,86,2016,12,18,6,1,0,12185.134,6102.25,3958.932,3786.5671428571436,3479.9494666666665
2016-12-19,815.1120000000001,-251.3853,29,2016,12,19,0,0,0,7051.35,1981.115,638.462,3619.995285714286,3485.8378
2016-12-20,134.54,38.5308,14,2016,12,20,1,0,0,815.1120000000001,1194.088,3070.333,3468.6312857142866,3387.9780333333333
2016-12-21,0.0,0.0,0,2016,12,21,2,0,1,134.54,828.654,1176.891,3350.252142857144,3348.748333333334
2016-12-22,1043.128,228.1434,32,2016,12,22,3,0,1,0.0,2637.087,317.044,3122.543714285715,3372.9511333333335
2016-12-23,6965.857,1008.2604,68,2016,12,23,4,0,1,1043.128,628.5419999999999,100.616,4027.874428571429,3601.7925000000005
2016-12-24,1938.26,323.5229,45,2016,12,24,5,1,1,6965.857,12185.134,6394.5380000000005,2564.035285714286,3453.2499000000003
2016-12-25,10488.055,1393.3961,77,2016,12,25,6,1,1,1938.26,7051.35,7978.551,3054.9931428571435,3536.900033333333
2016-12-26,1829.418,155.9416,34,2016,12,26,0,0,1,10488.055,815.1120000000001,8329.743,3199.8940000000002,3320.222533333333
2016-12-27,959.49,16.758599999999998,30,2016,12,27,1,0,0,1829.418,134.54,1651.239,3317.744,3297.1642333333334
2016-12-28,0.0,0.0,0,2016,12,28,2,0,0,959.49,0.0,3428.372,3317.744,3182.885166666667
2016-12-29,1277.68,192.4955,48,2016,12,29,3,0,0,0.0,1043.128,300.592,3351.251428571429,3215.4547666666667
2016-12-30,773.774,146.8632,25,2016,12,30,4,0,0,1277.68,6965.857,970.142,2466.6681428571433,3208.9091666666664
2016-12-31,731.768,68.2435,27,2016,12,31,5,1,1,773.774,1938.26,7365.455,2294.3121428571435,2987.786266666667
2017-01-01,1481.8280000000002,-181.4109,56,2017,1,1,6,1,0,731.768,10488.055,4684.616,1007.7082857142863,2881.0266666666666
2017-01-02,2079.554,-207.0473,26,2017,1,2,0,0,1,1481.8280000000002,1829.418,5269.816,1043.4420000000007,2774.6846
2017-01-03,2070.272,704.2800000000001,17,2017,1,3,1,0,0,2079.554,959.49,944.286,1202.1251428571434,2812.217466666667
2017-01-04,0.0,0.0,0,2017,1,4,2,0,0,2070.272,0.0,5267.004,1202.1251428571434,2636.650666666667
2017-01-05,0.0,0.0,0,2017,1,5,3,0,0,0.0,1277.68,3878.276,1019.599428571429,2507.3748
2017-01-06,33.74,15.5204,7,2017,1,6,4,0,0,0.0,773.774,0.0,913.8802857142863,2508.4994666666666
2017-01-07,3395.59,758.7192,27,2017,1,7,5,1,0,33.74,731.768,4709.095,1294.4262857142862,2464.715966666666
2017-01-08,892.98,80.3682,2,2017,1,8,6,1,0,3395.59,1481.8280000000002,1855.483,1210.3051428571434,2432.632533333334
2017-01-09,274.491,-228.7425,3,2017,1,9,0,0,0,892.98,2079.554,3459.71,952.4390000000005,2326.4585666666667
2017-01-10,0.0,0.0,0,2017,1,10,1,0,0,274.491,2070.272,6102.25,656.6858571428576,2123.0502333333334
2017-01-11,0.0,0.0,0,2017,1,11,2,0,0,0.0,0.0,1981.115,656.6858571428576,2057.013066666667
2017-01-12,848.52,-1101.516,14,2017,1,12,3,0,0,0.0,0.0,1194.088,777.9030000000005,2045.4941333333334
2017-01-13,4619.33,206.6524,19,2017,1,13,4,0,0,848.52,33.74,828.654,1432.9872857142861,2171.85
2017-01-14,1056.038,208.8079,70,2017,1,14,5,1,0,4619.33,3395.59,2637.087,1098.765571428572,2119.148366666667
2017-01-15,2140.28,297.206,31,2017,1,15,6,1,0,1056.038,892.98,628.5419999999999,1276.951285714286,2169.5396333333333
2017-01-16,6230.292,2595.203,25,2017,1,16,0,0,0,2140.28,274.491,12185.134,2127.7800000000007,1971.0448999999999
2017-01-17,0.0,0.0,0,2017,1,17,1,0,0,6230.292,0.0,7051.35,2127.7800000000007,1735.9998999999998
2017-01-18,0.0,0.0,0,2017,1,18,2,0,0,0.0,0.0,815.1120000000001,2127.7800000000007,1708.8294999999998
2017-01-19,2013.715,55.40429999999999,22,2017,1,19,3,0,0,0.0,848.52,134.54,2294.2364285714293,1771.4686666666666
2017-01-20,767.838,156.03199999999998,21,2017,1,20,4,0,0,2013.715,4619.33,0.0,1744.0232857142862,1797.0632666666666
2017-01-21,2546.643,619.2187,58,2017,1,21,5,1,0,767.838,1056.038,1043.128,1956.9668571428576,1847.1804333333334
2017-01-22,4212.372,1461.3511,21,2017,1,22,6,1,0,2546.643,2140.28,6965.857,2252.9800000000005,1755.3976
2017-01-23,450.334,60.55,22,2017,1,23,0,0,0,4212.372,6230.292,1938.26,1427.2717142857148,1705.8000666666667
2017-01-24,418.666,105.0682,11,2017,1,24,1,0,0,450.334,0.0,10488.055,1487.0811428571433,1370.1537666666666
2017-01-25,0.0,0.0,0,2017,1,25,2,0,0,418.666,0.0,1829.418,1487.0811428571433,1309.1731666666667
2017-01-26,3055.28,803.9555,30,2017,1,26,3,0,0,0.0,2013.715,959.49,1635.8761428571433,1379.0328333333334
2017-01-27,331.914,1.623900000000006,12,2017,1,27,4,0,0,3055.28,767.838,0.0,1573.6012857142864,1390.0966333333333
2017-01-28,1007.52,333.8478,20,2017,1,28,5,1,0,331.914,2546.643,1277.68,1353.726571428572,1381.0912999999998
2017-01-29,294.842,86.9031,31,2017,1,29,6,1,0,1007.52,4212.372,773.774,794.0794285714292,1365.1269
2017-01-30,3749.335,308.4441,52,2017,1,30,0,0,0,294.842,450.334,731.768,1265.3652857142863,1465.7124666666668
2017-01-31,0.0,0.0,0,2017,1,31,1,0,0,3749.335,418.666,1481.8280000000002,1205.5558571428576,1416.3182000000002
2017-02-01,0.0,0.0,0,2017,2,1,2,0,0,0.0,0.0,2079.554,1205.5558571428576,1346.9997333333333
2017-02-02,913.354,170.677,32,2017,2,2,3,0,0,0.0,3055.28,2070.272,899.5664285714291,1308.4358
2017-02-03,922.327,215.57,19,2017,2,3,4,0,0,913.354,331.914,0.0,983.9111428571433,1339.1800333333333
2017-02-04,32.67,8.4942,3,2017,2,4,5,1,0,922.327,1007.52,0.0,844.6468571428577,1340.2690333333335
2017-02-05,2263.012,74.882,19,2017,2,5,6,1,0,32.67,294.842,33.74,1125.8140000000005,1414.5781
2017-02-06,904.354,204.3158,19,2017,2,6,0,0,0,2263.012,3749.335,3395.59,719.3881428571434,1331.5368999999998
2017-02-07,0.0,0.0,0,2017,2,7,1,0,0,904.354,0.0,892.98,719.3881428571434,1301.7709
2017-02-08,0.0,0.0,0,2017,2,8,2,0,0,0.0,0.0,274.491,719.3881428571434,1292.6212
2017-02-09,773.7639999999999,-411.9726,19,2017,2,9,3,0,0,0.0,913.354,0.0,699.4467142857148,1318.4133333333334
2017-02-10,227.103,28.1274,6,2017,2,10,4,0,0,773.7639999999999,922.327,0.0,600.1290000000006,1325.9834333333336
2017-02-11,1241.516,130.1018,18,2017,2,11,5,1,0,227.103,32.67,848.52,772.8212857142862,1339.0832999999998
2017-02-12,0.0,0.0,0,2017,2,12,6,1,0,1241.516,2263.012,4619.33,449.5338571428577,1185.1056333333333
2017-02-13,1058.43,424.3345,25,2017,2,13,0,0,0,0.0,904.354,1056.038,471.5447142857148,1185.1853666666668
